APMC,Commodity,Year,Month,arrivals_in_qtl,min_price,max_price,modal_price,date,district_name,state_name,commodity_clean,apmc_clean,district_clean,arrival_month,flag_min_gt_max,flag_non_positive_price,flag_modal_out_of_range,is_valid_price,crop_season,msp_price,is_below_msp,price_gap_vs_msp,price_gap_pct_vs_msp
Jalna,Wheat(Husked),2016,May,1856,2003,2152,2079,2016-05,Jalna,Maharashtra,WHEAT(HUSKED),Jalna,Jalna,2016-05-01,False,False,False,True,Rabi Crops,,False,,
Jalna,Sorgum(Jawar),2015,May,23576,1140,2256,1772,2015-05,Jalna,Maharashtra,SORGUM(JAWAR),Jalna,Jalna,2015-05-01,False,False,False,True,Kharif Crops,1590.0,False,182.0,11.446540880503145
Jalna,Sorgum(Jawar),2016,May,26002,1338,2422,1796,2016-05,Jalna,Maharashtra,SORGUM(JAWAR),Jalna,Jalna,2016-05-01,False,False,False,True,Kharif Crops,1650.0,False,146.0,8.848484848484848
Jalna,Maize,2015,May,22285,1020,1259,1191,2015-05,Jalna,Maharashtra,MAIZE,Jalna,Jalna,2015-05-01,False,False,False,True,Kharif Crops,1325.0,True,-134.0,-10.11320754716981
Jalna,Maize,2016,May,15010,1305,1507,1410,2016-05,Jalna,Maharashtra,MAIZE,Jalna,Jalna,2016-05-01,False,False,False,True,Kharif Crops,1365.0,False,45.0,3.296703296703297
Jalna,Pigeon Pea (Tur),2015,May,2708,5052,6636,6027,2015-05,Jalna,Maharashtra,PIGEON PEA (TUR),Jalna,Jalna,2015-05-01,False,False,False,True,Kharif Crops,4425.0,False,1602.0,36.20338983050848
Jalna,Pigeon Pea (Tur),2016,May,4279,7593,8927,8448,2016-05,Jalna,Maharashtra,PIGEON PEA (TUR),Jalna,Jalna,2016-05-01,False,False,False,True,Kharif Crops,4625.0,False,3823.0,82.65945945945946
Jalna,Safflower,2015,May,118,2368,2393,2368,2015-05,Jalna,Maharashtra,SAFFLOWER,Jalna,Jalna,2015-05-01,False,False,False,True,Rabi Crops,3300.0,True,-932.0,-28.242424242424242
Jalna,Safflower,2016,May,18,2565,2565,2565,2016-05,Jalna,Maharashtra,SAFFLOWER,Jalna,Jalna,2016-05-01,False,False,False,True,Rabi Crops,,False,,
Jalna,Sunflower,2016,May,8,3100,3100,3100,2016-05,Jalna,Maharashtra,SUNFLOWER,Jalna,Jalna,2016-05-01,False,False,False,True,Kharif Crops,3850.0,True,-750.0,-19.480519480519483
Jalna,Mustard,2015,May,30,3538,3700,3700,2015-05,Jalna,Maharashtra,MUSTARD,Jalna,Jalna,2015-05-01,False,False,False,True,Rabi Crops,3350.0,False,350.0,10.44776119402985
Jalna,Mustard,2016,May,6,4225,4225,4225,2016-05,Jalna,Maharashtra,MUSTARD,Jalna,Jalna,2016-05-01,False,False,False,True,Rabi Crops,,False,,
Jalna-Badnapur,Bajri,2016,May,12,1675,1725,1688,2016-05,Jalna,Maharashtra,BAJRI,Jalna-Badnapur,Jalna,2016-05-01,False,False,False,True,Kharif Crops,1330.0,False,358.0,26.917293233082706
Jalna-Badnapur,Sorgum(Jawar),2016,May,15,1625,1725,1715,2016-05,Jalna,Maharashtra,SORGUM(JAWAR),Jalna-Badnapur,Jalna,2016-05-01,False,False,False,True,Kharif Crops,1650.0,False,65.0,3.939393939393939
Jalna-Badnapur,Maize,2016,May,2,1211,1211,1211,2016-05,Jalna,Maharashtra,MAIZE,Jalna-Badnapur,Jalna,2016-05-01,False,False,False,True,Kharif Crops,1365.0,True,-154.0,-11.282051282051283
Jalna-Badnapur,Pigeon Pea (Tur),2016,May,8,8500,8500,8500,2016-05,Jalna,Maharashtra,PIGEON PEA (TUR),Jalna-Badnapur,Jalna,2016-05-01,False,False,False,True,Kharif Crops,4625.0,False,3875.0,83.78378378378379
Mantha,Bajri,2015,May,3,1200,1200,1200,2015-05,Jalna,Maharashtra,BAJRI,Mantha,Jalna,2015-05-01,False,False,False,True,Kharif Crops,1275.0,True,-75.0,-5.88235294117647
Mantha,Wheat(Husked),2015,May,212,1408,2208,1633,2015-05,Jalna,Maharashtra,WHEAT(HUSKED),Mantha,Jalna,2015-05-01,False,False,False,True,Rabi Crops,1525.0,False,108.0,7.081967213114754
Mantha,Wheat(Husked),2016,May,65,1767,2150,1933,2016-05,Jalna,Maharashtra,WHEAT(HUSKED),Mantha,Jalna,2016-05-01,False,False,False,True,Rabi Crops,,False,,
Mantha,Sorgum(Jawar),2015,May,192,1150,1583,1458,2015-05,Jalna,Maharashtra,SORGUM(JAWAR),Mantha,Jalna,2015-05-01,False,False,False,True,Kharif Crops,1590.0,True,-132.0,-8.30188679245283
Mantha,Sorgum(Jawar),2016,May,170,1650,1850,1713,2016-05,Jalna,Maharashtra,SORGUM(JAWAR),Mantha,Jalna,2016-05-01,False,False,False,True,Kharif Crops,1650.0,False,63.0,3.8181818181818183
Mantha,Pigeon Pea (Tur),2015,May,51,5492,6125,5933,2015-05,Jalna,Maharashtra,PIGEON PEA (TUR),Mantha,Jalna,2015-05-01,False,False,False,True,Kharif Crops,4425.0,False,1508.0,34.07909604519774
Mantha,Pigeon Pea (Tur),2016,May,58,8000,8325,8125,2016-05,Jalna,Maharashtra,PIGEON PEA (TUR),Mantha,Jalna,2016-05-01,False,False,False,True,Kharif Crops,4625.0,False,3500.0,75.67567567567568
Partur,Bajri,2015,May,100,1148,1273,1194,2015-05,Jalna,Maharashtra,BAJRI,Partur,Jalna,2015-05-01,False,False,False,True,Kharif Crops,1275.0,True,-81.0,-6.352941176470588
Partur,Bajri,2016,May,81,1590,1702,1655,2016-05,Jalna,Maharashtra,BAJRI,Partur,Jalna,2016-05-01,False,False,False,True,Kharif Crops,1330.0,False,325.0,24.43609022556391
Partur,Wheat(Husked),2015,May,840,1554,1972,1721,2015-05,Jalna,Maharashtra,WHEAT(HUSKED),Partur,Jalna,2015-05-01,False,False,False,True,Rabi Crops,1525.0,False,196.0,12.852459016393441
Partur,Wheat(Husked),2016,May,429,1801,2130,1970,2016-05,Jalna,Maharashtra,WHEAT(HUSKED),Partur,Jalna,2016-05-01,False,False,False,True,Rabi Crops,,False,,
Partur,Sorgum(Jawar),2015,May,842,1329,1703,1475,2015-05,Jalna,Maharashtra,SORGUM(JAWAR),Partur,Jalna,2015-05-01,False,False,False,True,Kharif Crops,1590.0,True,-115.0,-7.232704402515723
Partur,Sorgum(Jawar),2016,May,1036,1714,1802,1751,2016-05,Jalna,Maharashtra,SORGUM(JAWAR),Partur,Jalna,2016-05-01,False,False,False,True,Kharif Crops,1650.0,False,101.0,6.121212121212121
Partur,Pigeon Pea (Tur),2015,May,393,5750,6449,6063,2015-05,Jalna,Maharashtra,PIGEON PEA (TUR),Partur,Jalna,2015-05-01,False,False,False,True,Kharif Crops,4425.0,False,1638.0,37.016949152542374
Partur,Pigeon Pea (Tur),2016,May,415,8351,8690,8514,2016-05,Jalna,Maharashtra,PIGEON PEA (TUR),Partur,Jalna,2016-05-01,False,False,False,True,Kharif Crops,4625.0,False,3889.0,84.08648648648649
Ambad(Vadi Godri),Cotton,2014,November,660,3940,4030,3969,2014-11,Jalna,Maharashtra,COTTON,Ambad(Vadi Godri),Jalna,2014-11-01,False,False,False,True,Kharif Crops,3750.0,False,219.0,5.84
Ambad(Vadi Godri),Bajri,2014,November,1679,1226,1619,1418,2014-11,Jalna,Maharashtra,BAJRI,Ambad(Vadi Godri),Jalna,2014-11-01,False,False,False,True,Kharif Crops,1250.0,False,168.0,13.44
Ambad(Vadi Godri),Wheat(Husked),2014,November,185,1477,1741,1553,2014-11,Jalna,Maharashtra,WHEAT(HUSKED),Ambad(Vadi Godri),Jalna,2014-11-01,False,False,False,True,Rabi Crops,1450.0,False,103.0,7.103448275862069
Ambad(Vadi Godri),Sorgum(Jawar),2014,November,469,1292,2431,1528,2014-11,Jalna,Maharashtra,SORGUM(JAWAR),Ambad(Vadi Godri),Jalna,2014-11-01,False,False,False,True,Kharif Crops,1550.0,True,-22.0,-1.4193548387096775
Ambad(Vadi Godri),Maize,2014,November,647,896,1174,962,2014-11,Jalna,Maharashtra,MAIZE,Ambad(Vadi Godri),Jalna,2014-11-01,False,False,False,True,Kharif Crops,1310.0,True,-348.0,-26.564885496183205
Ashti (Jalna),Bajri,2015,November,500,1347,1530,1481,2015-11,Jalna,Maharashtra,BAJRI,Ashti (Jalna),Jalna,2015-11-01,False,False,False,True,Kharif Crops,1275.0,False,206.0,16.15686274509804
Ashti (Jalna),Sorgum(Jawar),2015,November,49,1626,1633,1640,2015-11,Jalna,Maharashtra,SORGUM(JAWAR),Ashti (Jalna),Jalna,2015-11-01,False,False,True,True,Kharif Crops,1590.0,False,50.0,3.1446540880503147
Ashti (Jalna),Maize,2015,November,7,1200,1200,1200,2015-11,Jalna,Maharashtra,MAIZE,Ashti (Jalna),Jalna,2015-11-01,False,False,False,True,Kharif Crops,1325.0,True,-125.0,-9.433962264150944
Ashti (Jalna),Pigeon Pea (Tur),2015,November,3,7050,7050,7050,2015-11,Jalna,Maharashtra,PIGEON PEA (TUR),Ashti (Jalna),Jalna,2015-11-01,False,False,False,True,Kharif Crops,4425.0,False,2625.0,59.32203389830508
Bhokardan,Cotton,2014,November,29540,3803,4037,3954,2014-11,Jalna,Maharashtra,COTTON,Bhokardan,Jalna,2014-11-01,False,False,False,True,Kharif Crops,3750.0,False,204.0,5.4399999999999995
Bhokardan,Cotton,2015,November,3919,4147,4181,4163,2015-11,Jalna,Maharashtra,COTTON,Bhokardan,Jalna,2015-11-01,False,False,False,True,Kharif Crops,3800.0,False,363.0,9.552631578947368
Bhokardan,Bajri,2015,November,87,1283,1318,1299,2015-11,Jalna,Maharashtra,BAJRI,Bhokardan,Jalna,2015-11-01,False,False,False,True,Kharif Crops,1275.0,False,24.0,1.8823529411764703
Bhokardan,Wheat(Husked),2014,November,3544,1460,1477,1469,2014-11,Jalna,Maharashtra,WHEAT(HUSKED),Bhokardan,Jalna,2014-11-01,False,False,False,True,Rabi Crops,1450.0,False,19.0,1.3103448275862069
Bhokardan,Wheat(Husked),2015,November,687,1525,1586,1556,2015-11,Jalna,Maharashtra,WHEAT(HUSKED),Bhokardan,Jalna,2015-11-01,False,False,False,True,Rabi Crops,1525.0,False,31.0,2.0327868852459017
Bhokardan,Sorgum(Jawar),2014,November,240,1219,1236,1227,2014-11,Jalna,Maharashtra,SORGUM(JAWAR),Bhokardan,Jalna,2014-11-01,False,False,False,True,Kharif Crops,1550.0,True,-323.0,-20.838709677419352
Bhokardan,Sorgum(Jawar),2015,November,104,1250,1297,1274,2015-11,Jalna,Maharashtra,SORGUM(JAWAR),Bhokardan,Jalna,2015-11-01,False,False,False,True,Kharif Crops,1590.0,True,-316.0,-19.87421383647799
Bhokardan,Maize,2014,November,2431,966,984,976,2014-11,Jalna,Maharashtra,MAIZE,Bhokardan,Jalna,2014-11-01,False,False,False,True,Kharif Crops,1310.0,True,-334.0,-25.49618320610687
Bhokardan,Maize,2015,November,6390,1291,1342,1317,2015-11,Jalna,Maharashtra,MAIZE,Bhokardan,Jalna,2015-11-01,False,False,False,True,Kharif Crops,1325.0,True,-8.0,-0.6037735849056604
Bhokardan-Pimpalgaon Renu,Bajri,2015,November,33,1275,1293,1280,2015-11,Jalna,Maharashtra,BAJRI,Bhokardan-Pimpalgaon Renu,Jalna,2015-11-01,False,False,False,True,Kharif Crops,1275.0,False,5.0,0.39215686274509803
Bhokardan-Pimpalgaon Renu,Wheat(Husked),2014,November,1004,1476,1491,1484,2014-11,Jalna,Maharashtra,WHEAT(HUSKED),Bhokardan-Pimpalgaon Renu,Jalna,2014-11-01,False,False,False,True,Rabi Crops,1450.0,False,34.0,2.344827586206897
Bhokardan-Pimpalgaon Renu,Wheat(Husked),2015,November,527,1506,1581,1544,2015-11,Jalna,Maharashtra,WHEAT(HUSKED),Bhokardan-Pimpalgaon Renu,Jalna,2015-11-01,False,False,False,True,Rabi Crops,1525.0,False,19.0,1.2459016393442623
Bhokardan-Pimpalgaon Renu,Sorgum(Jawar),2014,November,11,1210,1230,1220,2014-11,Jalna,Maharashtra,SORGUM(JAWAR),Bhokardan-Pimpalgaon Renu,Jalna,2014-11-01,False,False,False,True,Kharif Crops,1550.0,True,-330.0,-21.29032258064516
Bhokardan-Pimpalgaon Renu,Sorgum(Jawar),2015,November,57,1225,1281,1256,2015-11,Jalna,Maharashtra,SORGUM(JAWAR),Bhokardan-Pimpalgaon Renu,Jalna,2015-11-01,False,False,False,True,Kharif Crops,1590.0,True,-334.0,-21.0062893081761
Bhokardan-Pimpalgaon Renu,Maize,2014,November,50,938,958,950,2014-11,Jalna,Maharashtra,MAIZE,Bhokardan-Pimpalgaon Renu,Jalna,2014-11-01,False,False,False,True,Kharif Crops,1310.0,True,-360.0,-27.480916030534353
Bhokardan-Pimpalgaon Renu,Maize,2015,November,563,1225,1273,1243,2015-11,Jalna,Maharashtra,MAIZE,Bhokardan-Pimpalgaon Renu,Jalna,2015-11-01,False,False,False,True,Kharif Crops,1325.0,True,-82.0,-6.188679245283018
Ghansawangi,Cotton,2014,November,1817,3975,4020,4000,2014-11,Jalna,Maharashtra,COTTON,Ghansawangi,Jalna,2014-11-01,False,False,False,True,Kharif Crops,3750.0,False,250.0,6.666666666666667
Ghansawangi,Cotton,2015,November,1399,4138,4263,4194,2015-11,Jalna,Maharashtra,COTTON,Ghansawangi,Jalna,2015-11-01,False,False,False,True,Kharif Crops,3800.0,False,394.0,10.368421052631579
Ghansawangi,Bajri,2014,November,102,1425,1600,1475,2014-11,Jalna,Maharashtra,BAJRI,Ghansawangi,Jalna,2014-11-01,False,False,False,True,Kharif Crops,1250.0,False,225.0,18.0
Ghansawangi,Bajri,2015,November,198,1567,1667,1617,2015-11,Jalna,Maharashtra,BAJRI,Ghansawangi,Jalna,2015-11-01,False,False,False,True,Kharif Crops,1275.0,False,342.0,26.823529411764707
Ghansawangi,Wheat(Husked),2014,November,34,1500,1850,1800,2014-11,Jalna,Maharashtra,WHEAT(HUSKED),Ghansawangi,Jalna,2014-11-01,False,False,False,True,Rabi Crops,1450.0,False,350.0,24.137931034482758
Ghansawangi,Wheat(Husked),2015,November,168,1750,1950,1825,2015-11,Jalna,Maharashtra,WHEAT(HUSKED),Ghansawangi,Jalna,2015-11-01,False,False,False,True,Rabi Crops,1525.0,False,300.0,19.672131147540984
Ghansawangi,Sorgum(Jawar),2015,November,45,1633,1733,1683,2015-11,Jalna,Maharashtra,SORGUM(JAWAR),Ghansawangi,Jalna,2015-11-01,False,False,False,True,Kharif Crops,1590.0,False,93.0,5.849056603773585
Jafrabad,Cotton,2014,November,4010,3860,4000,3943,2014-11,Jalna,Maharashtra,COTTON,Jafrabad,Jalna,2014-11-01,False,False,False,True,Kharif Crops,3750.0,False,193.0,5.1466666666666665
Jafrabad,Cotton,2015,November,5940,4002,4198,4109,2015-11,Jalna,Maharashtra,COTTON,Jafrabad,Jalna,2015-11-01,False,False,False,True,Kharif Crops,3800.0,False,309.0,8.131578947368421
Jafrabad,Wheat(Husked),2014,November,255,1250,1467,1408,2014-11,Jalna,Maharashtra,WHEAT(HUSKED),Jafrabad,Jalna,2014-11-01,False,False,False,True,Rabi Crops,1450.0,True,-42.0,-2.896551724137931
Jafrabad,Wheat(Husked),2015,November,147,1367,1567,1475,2015-11,Jalna,Maharashtra,WHEAT(HUSKED),Jafrabad,Jalna,2015-11-01,False,False,False,True,Rabi Crops,1525.0,True,-50.0,-3.278688524590164
Jafrabad,Sorgum(Jawar),2014,November,48,850,1100,1000,2014-11,Jalna,Maharashtra,SORGUM(JAWAR),Jafrabad,Jalna,2014-11-01,False,False,False,True,Kharif Crops,1550.0,True,-550.0,-35.483870967741936
Jafrabad,Sorgum(Jawar),2015,November,20,1000,1200,1100,2015-11,Jalna,Maharashtra,SORGUM(JAWAR),Jafrabad,Jalna,2015-11-01,False,False,False,True,Kharif Crops,1590.0,True,-490.0,-30.81761006289308
Jafrabad,Maize,2014,November,627,1215,1375,1320,2014-11,Jalna,Maharashtra,MAIZE,Jafrabad,Jalna,2014-11-01,False,False,False,True,Kharif Crops,1310.0,False,10.0,0.7633587786259541
Jafrabad,Maize,2015,November,1955,1169,1387,1298,2015-11,Jalna,Maharashtra,MAIZE,Jafrabad,Jalna,2015-11-01,False,False,False,True,Kharif Crops,1325.0,True,-27.0,-2.0377358490566038
Jalna,Cotton,2014,November,7242,3502,3502,3502,2014-11,Jalna,Maharashtra,COTTON,Jalna,Jalna,2014-11-01,False,False,False,True,Kharif Crops,3750.0,True,-248.0,-6.613333333333333
Jalna,Cotton,2015,November,1543,4100,4100,4100,2015-11,Jalna,Maharashtra,COTTON,Jalna,Jalna,2015-11-01,False,False,False,True,Kharif Crops,3800.0,False,300.0,7.894736842105263
Jalna,Bajri,2014,November,9123,1050,1762,1471,2014-11,Jalna,Maharashtra,BAJRI,Jalna,Jalna,2014-11-01,False,False,False,True,Kharif Crops,1250.0,False,221.0,17.68
Jalna,Bajri,2015,November,6437,1246,1828,1517,2015-11,Jalna,Maharashtra,BAJRI,Jalna,Jalna,2015-11-01,False,False,False,True,Kharif Crops,1275.0,False,242.0,18.980392156862745
Jalna,Wheat(Husked),2014,November,6617,1489,1694,1600,2014-11,Jalna,Maharashtra,WHEAT(HUSKED),Jalna,Jalna,2014-11-01,False,False,False,True,Rabi Crops,1450.0,False,150.0,10.344827586206897
Jalna,Wheat(Husked),2015,November,2023,1678,1791,1724,2015-11,Jalna,Maharashtra,WHEAT(HUSKED),Jalna,Jalna,2015-11-01,False,False,False,True,Rabi Crops,1525.0,False,199.0,13.049180327868854
Jalna,Sorgum(Jawar),2014,November,9255,1187,3179,2064,2014-11,Jalna,Maharashtra,SORGUM(JAWAR),Jalna,Jalna,2014-11-01,False,False,False,True,Kharif Crops,1550.0,False,514.0,33.16129032258065
Jalna,Sorgum(Jawar),2015,November,5511,1305,2362,1766,2015-11,Jalna,Maharashtra,SORGUM(JAWAR),Jalna,Jalna,2015-11-01,False,False,False,True,Kharif Crops,1590.0,False,176.0,11.069182389937108
Jalna,Maize,2014,November,69974,966,1209,1081,2014-11,Jalna,Maharashtra,MAIZE,Jalna,Jalna,2014-11-01,False,False,False,True,Kharif Crops,1310.0,True,-229.0,-17.480916030534353
Jalna,Maize,2015,November,128657,1313,1494,1401,2015-11,Jalna,Maharashtra,MAIZE,Jalna,Jalna,2015-11-01,False,False,False,True,Kharif Crops,1325.0,False,76.0,5.735849056603773
Jalna,Pigeon Pea (Tur),2014,November,442,4626,4978,4679,2014-11,Jalna,Maharashtra,PIGEON PEA (TUR),Jalna,Jalna,2014-11-01,False,False,False,True,Kharif Crops,4350.0,False,329.0,7.563218390804598
Jalna,Pigeon Pea (Tur),2015,November,120,9675,10827,10143,2015-11,Jalna,Maharashtra,PIGEON PEA (TUR),Jalna,Jalna,2015-11-01,False,False,False,True,Kharif Crops,4425.0,False,5718.0,129.22033898305085
Jalna,Safflower,2015,November,15,2270,2270,2270,2015-11,Jalna,Maharashtra,SAFFLOWER,Jalna,Jalna,2015-11-01,False,False,False,True,Rabi Crops,3300.0,True,-1030.0,-31.212121212121215
Jalna,Sunflower,2014,November,9,2400,2400,2400,2014-11,Jalna,Maharashtra,SUNFLOWER,Jalna,Jalna,2014-11-01,False,False,False,True,Kharif Crops,3750.0,True,-1350.0,-36.0
Jalna,Sunflower,2015,November,9,2963,2963,2963,2015-11,Jalna,Maharashtra,SUNFLOWER,Jalna,Jalna,2015-11-01,False,False,False,True,Kharif Crops,3800.0,True,-837.0,-22.026315789473685
Jalna,Sesamum,2014,November,2,11384,11384,11384,2014-11,Jalna,Maharashtra,SESAMUM,Jalna,Jalna,2014-11-01,False,False,False,True,Kharif Crops,4600.0,False,6784.0,147.47826086956522
Jalna,Sesamum,2015,November,3,7500,7500,7500,2015-11,Jalna,Maharashtra,SESAMUM,Jalna,Jalna,2015-11-01,False,False,False,True,Kharif Crops,4700.0,False,2800.0,59.57446808510638
Jalna-Badnapur,Cotton,2014,November,318,4050,4050,4050,2014-11,Jalna,Maharashtra,COTTON,Jalna-Badnapur,Jalna,2014-11-01,False,False,False,True,Kharif Crops,3750.0,False,300.0,8.0
Jalna-Badnapur,Cotton,2015,November,4622,4016,4153,4070,2015-11,Jalna,Maharashtra,COTTON,Jalna-Badnapur,Jalna,2015-11-01,False,False,False,True,Kharif Crops,3800.0,False,270.0,7.105263157894736
Jalna-Badnapur,Bajri,2015,November,29,1258,1381,1329,2015-11,Jalna,Maharashtra,BAJRI,Jalna-Badnapur,Jalna,2015-11-01,False,False,False,True,Kharif Crops,1275.0,False,54.0,4.235294117647059
Jalna-Badnapur,Wheat(Husked),2014,November,375,1550,1675,1600,2014-11,Jalna,Maharashtra,WHEAT(HUSKED),Jalna-Badnapur,Jalna,2014-11-01,False,False,False,True,Rabi Crops,1450.0,False,150.0,10.344827586206897
Jalna-Badnapur,Sorgum(Jawar),2014,November,370,1250,3051,2100,2014-11,Jalna,Maharashtra,SORGUM(JAWAR),Jalna-Badnapur,Jalna,2014-11-01,False,False,False,True,Kharif Crops,1550.0,False,550.0,35.483870967741936
Jalna-Badnapur,Maize,2014,November,1714,850,1175,1000,2014-11,Jalna,Maharashtra,MAIZE,Jalna-Badnapur,Jalna,2014-11-01,False,False,False,True,Kharif Crops,1310.0,True,-310.0,-23.66412213740458
Jalna-Badnapur,Maize,2015,November,141,1228,1330,1309,2015-11,Jalna,Maharashtra,MAIZE,Jalna-Badnapur,Jalna,2015-11-01,False,False,False,True,Kharif Crops,1325.0,True,-16.0,-1.2075471698113207
Jalna-Badnapur,Pigeon Pea (Tur),2014,November,2,4300,5100,4300,2014-11,Jalna,Maharashtra,PIGEON PEA (TUR),Jalna-Badnapur,Jalna,2014-11-01,False,False,False,True,Kharif Crops,4350.0,True,-50.0,-1.1494252873563218
Mantha,Cotton,2014,November,10118,3887,3970,3917,2014-11,Jalna,Maharashtra,COTTON,Mantha,Jalna,2014-11-01,False,False,False,True,Kharif Crops,3750.0,False,167.0,4.453333333333333
Mantha,Cotton,2015,November,9744,4026,4166,4100,2015-11,Jalna,Maharashtra,COTTON,Mantha,Jalna,2015-11-01,False,False,False,True,Kharif Crops,3800.0,False,300.0,7.894736842105263
Mantha,Bajri,2014,November,7,1525,1525,1525,2014-11,Jalna,Maharashtra,BAJRI,Mantha,Jalna,2014-11-01,False,False,False,True,Kharif Crops,1250.0,False,275.0,22.0
Mantha,Bajri,2015,November,14,1450,1575,1500,2015-11,Jalna,Maharashtra,BAJRI,Mantha,Jalna,2015-11-01,False,False,False,True,Kharif Crops,1275.0,False,225.0,17.647058823529413
Mantha,Wheat(Husked),2014,November,105,1456,1572,1511,2014-11,Jalna,Maharashtra,WHEAT(HUSKED),Mantha,Jalna,2014-11-01,False,False,False,True,Rabi Crops,1450.0,False,61.0,4.206896551724138
Mantha,Wheat(Husked),2015,November,37,1300,1863,1650,2015-11,Jalna,Maharashtra,WHEAT(HUSKED),Mantha,Jalna,2015-11-01,False,False,False,True,Rabi Crops,1525.0,False,125.0,8.19672131147541
Mantha,Sorgum(Jawar),2014,November,39,1400,2156,1656,2014-11,Jalna,Maharashtra,SORGUM(JAWAR),Mantha,Jalna,2014-11-01,False,False,False,True,Kharif Crops,1550.0,False,106.0,6.838709677419355
Mantha,Sorgum(Jawar),2015,November,93,1200,1483,1367,2015-11,Jalna,Maharashtra,SORGUM(JAWAR),Mantha,Jalna,2015-11-01,False,False,False,True,Kharif Crops,1590.0,True,-223.0,-14.025157232704402
Mantha,Pigeon Pea (Tur),2015,November,3,6500,7100,6500,2015-11,Jalna,Maharashtra,PIGEON PEA (TUR),Mantha,Jalna,2015-11-01,False,False,False,True,Kharif Crops,4425.0,False,2075.0,46.89265536723164
Mantha,Safflower,2014,November,5,2200,2305,2200,2014-11,Jalna,Maharashtra,SAFFLOWER,Mantha,Jalna,2014-11-01,False,False,False,True,Rabi Crops,3050.0,True,-850.0,-27.86885245901639
Partur,Cotton,2014,November,37313,3475,3585,3567,2014-11,Jalna,Maharashtra,COTTON,Partur,Jalna,2014-11-01,False,False,False,True,Kharif Crops,3750.0,True,-183.0,-4.88
Partur,Cotton,2015,November,12583,4052,4135,4112,2015-11,Jalna,Maharashtra,COTTON,Partur,Jalna,2015-11-01,False,False,False,True,Kharif Crops,3800.0,False,312.0,8.210526315789474
Partur,Bajri,2014,November,318,1315,1461,1420,2014-11,Jalna,Maharashtra,BAJRI,Partur,Jalna,2014-11-01,False,False,False,True,Kharif Crops,1250.0,False,170.0,13.600000000000001
Partur,Bajri,2015,November,140,1392,1601,1511,2015-11,Jalna,Maharashtra,BAJRI,Partur,Jalna,2015-11-01,False,False,False,True,Kharif Crops,1275.0,False,236.0,18.509803921568626
Partur,Wheat(Husked),2015,November,71,1578,1801,1674,2015-11,Jalna,Maharashtra,WHEAT(HUSKED),Partur,Jalna,2015-11-01,False,False,False,True,Rabi Crops,1525.0,False,149.0,9.770491803278688
Partur,Sorgum(Jawar),2014,November,257,1155,1787,1390,2014-11,Jalna,Maharashtra,SORGUM(JAWAR),Partur,Jalna,2014-11-01,False,False,False,True,Kharif Crops,1550.0,True,-160.0,-10.32258064516129
Partur,Sorgum(Jawar),2015,November,85,1540,1822,1728,2015-11,Jalna,Maharashtra,SORGUM(JAWAR),Partur,Jalna,2015-11-01,False,False,False,True,Kharif Crops,1590.0,False,138.0,8.679245283018867
Ambad(Vadi Godri),Bajri,2016,October,4951,1273,1674,1387,2016-10,Jalna,Maharashtra,BAJRI,Ambad(Vadi Godri),Jalna,2016-10-01,False,False,False,True,Kharif Crops,1330.0,False,57.0,4.285714285714286
Ambad(Vadi Godri),Wheat(Husked),2016,October,334,1693,2467,1999,2016-10,Jalna,Maharashtra,WHEAT(HUSKED),Ambad(Vadi Godri),Jalna,2016-10-01,False,False,False,True,Rabi Crops,,False,,
Ambad(Vadi Godri),Sorgum(Jawar),2016,October,1662,1653,2451,1829,2016-10,Jalna,Maharashtra,SORGUM(JAWAR),Ambad(Vadi Godri),Jalna,2016-10-01,False,False,False,True,Kharif Crops,1650.0,False,179.0,10.84848484848485
Ambad(Vadi Godri),Maize,2016,October,262,839,1172,901,2016-10,Jalna,Maharashtra,MAIZE,Ambad(Vadi Godri),Jalna,2016-10-01,False,False,False,True,Kharif Crops,1365.0,True,-464.0,-33.99267399267399
Ashti (Jalna),Bajri,2015,October,129,1376,1497,1457,2015-10,Jalna,Maharashtra,BAJRI,Ashti (Jalna),Jalna,2015-10-01,False,False,False,True,Kharif Crops,1275.0,False,182.0,14.274509803921568
Ashti (Jalna),Wheat(Husked),2015,October,6,1405,1481,1405,2015-10,Jalna,Maharashtra,WHEAT(HUSKED),Ashti (Jalna),Jalna,2015-10-01,False,False,False,True,Rabi Crops,1525.0,True,-120.0,-7.868852459016394
Ashti (Jalna),Sorgum(Jawar),2015,October,21,1351,1479,1479,2015-10,Jalna,Maharashtra,SORGUM(JAWAR),Ashti (Jalna),Jalna,2015-10-01,False,False,False,True,Kharif Crops,1590.0,True,-111.0,-6.981132075471698
Ashti (Jalna),Sesamum,2015,October,1,7200,7200,7200,2015-10,Jalna,Maharashtra,SESAMUM,Ashti (Jalna),Jalna,2015-10-01,False,False,False,True,Kharif Crops,4700.0,False,2500.0,53.191489361702125
Bhokardan,Bajri,2015,October,182,1200,1232,1215,2015-10,Jalna,Maharashtra,BAJRI,Bhokardan,Jalna,2015-10-01,False,False,False,True,Kharif Crops,1275.0,True,-60.0,-4.705882352941177
Bhokardan,Bajri,2016,October,158,1412,1475,1443,2016-10,Jalna,Maharashtra,BAJRI,Bhokardan,Jalna,2016-10-01,False,False,False,True,Kharif Crops,1330.0,False,113.0,8.49624060150376
